year,patent_id,wipo,query_type,query_text,attempt_used,query_word_count,leak_overlap_count,leak_overlap_ratio,leak_query_ngram_count,status
2025,12315932,1,function,"Search prior art for a battery anode composition featuring a binder polymer containing acrylamide, acrylic acid, acrylonitrile, and bisacrylamide, with polymer molecular weight between 360 k–640 k g/mol, incorporating ≥70 wt % silicon‑based active material such as SiOx or SiC for high capacity and stability.",2,47,0,0.0,33,ok
2025,12329305,33,summary,Search patents for a slow cooker featuring a removable pot that can be raised or lowered via a threaded ring lifting system for adjustable heating contact.,1,26,0,0.0,16,ok
2025,12329305,33,keyword,Search for slow cooker with removable pot and threaded lift system incorporating internal and external rings that enable the pot to be raised above or lowered onto a heating element for conductive heating; stabilization rods present.,1,36,0,0.0,23,ok
2025,12329305,33,function,"Search for slow‑cooking cookware systems featuring a base‑mounted heating element with a threaded lift that positions a detachable pot between an upper gap and a lower conductive contact, including stabilizing rods and two cooperating screw threads.",3,38,0,0.0,26,ok
2025,12212836,2,summary,"Three‑axis magnetic‑actuated camera module with lens and sensor co‑moved, pivoting about pitch, roll, and optical axes to keep alignment, and an integrated display renders captured images.",1,29,0,0.0,21,ok
2025,12212836,2,keyword,"magnetic 3‑axis camera module with coil–magnet configuration for rotating between horizontal, vertical, and optical axes, maintaining lens‑sensor alignment, featuring opposing magnet pairs on module sides, intertwined coil segments (first‑first, second‑third), integrated image sensor substrate, and on‑board display output",1,44,0,0.0,35,ok
2025,12212836,2,function,"Search prior art for camera modules that achieve simultaneous pitch, yaw, and roll motion via electromagnetic coils mounted on opposite module surfaces, enabling rotations about axes perpendicular to and along the optical axis while the lens remains aligned with the image sensor during movement.",1,44,0,0.0,32,ok
2025,12432328,2,summary,"Search for systems that convert volumetric 3‑D data into a multiplane mosaic for a multi‑focal VR headset, transmitting depth‑plane arrays via wireless link to a device that sequentially renders stereo views on interleaved optical paths.",1,38,0,0.0,24,ok
2025,12432328,2,keyword,"Search for a head‑mounted display system that encodes volumetric content into layered virtual depth planes, arranges them into a composite mosaic for separate left‑ and right‑eye panels, transmits the mosaic wirelessly with depth‑plane metadata, and performs time‑sequential eye‑specific rendering.",3,44,3,0.1,30,failed_constraints
2025,12432328,2,function,"Search for systems that separate volumetric 3‑D image processing from a headset, transmitting compressed multi‑plane mosaics over wireless links, where the headset sequentially overlays depth‑specific images onto paired eye‑oriented displays to create perceptual depth cues.",2,39,0,0.0,28,ok
2025,12222358,10,summary,"Automatic in vitro diagnostic system employing a flexible cuvette strip guided by a track and moved by a belt mechanism with spaced projections that engage the strip’s lower portions, ensuring precise alignment at a measuring station for fluid state change analysis.",1,42,0,0.0,26,ok
2025,12222358,10,keyword,"Automatic in‑vitro diagnostic apparatus featuring a flexible film‑bound cuvette strip, a tracking module with a defined guide path, a drive belt operated by a rotating support that contacts lower receptacle sections, and a top blocking interface that receives cuvettes during belt‑based transport to a measurement station.",2,49,0,0.0,33,ok
2025,12222358,10,function,"automatic in vitro analysis system with flexible cuvette strip guided along track by belt with projections engaging lower receptacle portions, upper stop surfaces, and pushing device to maintain contact for timed state change measurement of biological fluids",1,37,0,0.0,27,ok
2025,12315514,6,summary,"Search for systems that route voice commands to multiple virtual assistants by checking if a primary assistant has the necessary permissions and skills to retrieve external data, and if not, delegate the request to a secondary assistant equipped for that data access.",2,42,0,0.0,23,ok
2025,12315514,6,keyword,"Processor-based system with memory and I/O circuitry that, on wake‑word detection, evaluates intent, checks skill Authorization data for the primary voice‑assistant, and delegates to a secondary assistant capable of accessing third‑party services, using a trained classification model for generic versus assistant‑specific requests.",3,48,0,0.0,32,ok
2025,12315514,6,function,"System and method that processes a spoken command, evaluates whether required external data can be accessed via a skills set, checks authorisation of the primary voice agent, and routes the request to a secondary agent capable of authorised data retrieval.",3,40,0,0.0,26,ok
2025,12401358,5,summary,"Search for a push–pull transistor stack with an auxiliary transistor that clamps the driver's output to the source of the lower transistor, automatically cutting off the upper device to block cross‑conducting and abort spurious turn‑on caused by environmental disturbances.",2,43,0,0.0,25,ok
2025,12401358,5,keyword,"Search patents for high‑side gate driver with series P‑channel MOSFETs, a shunt transistor linking source and gate to suppress shoot‑through, gate‑drive logic that pulls drive low to source voltage, noise‑immune switching, and optional limiting diode.",1,40,0,0.0,29,ok
2025,12401358,5,function,Search for gate‑drive circuits for series MOSFET stacks using a tertiary transistor that clamps the upper MOSFET gate to the lower MOSFET source during conduction to eliminate shoot‑through and provide noise‑robust fail‑safe OFF state.,1,38,0,0.0,27,ok
2025,12393721,6,summary,"software system for intercepting query results from a database, allowing a companion processing module to add, delete, or alter returned records based on rules before passing them back to the requesting application.",1,32,0,0.0,20,ok
2025,12393721,6,keyword,"Searching for implementations where an application submits a query to a backend, a local helper process intercepts the retrieved record set, modifies entries by appending, removing, or editing records based on predefined rules, then returns the altered set to the application.",2,41,0,0.0,25,ok
2025,12393721,6,function,"Data retrieval from a datastore via a sidecar component that modifies the result set by adding, removing—or updating—items based on a criterion before returning the altered dataset to the application.",1,32,0,0.0,18,ok
2025,12223806,12,summary,"How can a platform accept a user's selected wagering target, identify another bettor who placed a stake on the same target using metrics such as odds, stake size, or tipster win rate, and present that tipster's profile on the user's terminal?",3,44,0,0.0,27,ok
2025,12223806,12,keyword,"Search for patents describing a processing system that receives a specified betting target from a first player, consults a betting target table of tipsters and bet types, selects a second player who bet on the same target, and shows the chosen tipster’s statistics on the first player’s terminal.",3,50,2,0.06896551724137931,29,failed_constraints
